index	return	risk	AAPL	MSFT	NVDA	PLTR	SPY	TSLA
76	0.09737337546554996	0.1263943888459139	0.0	0.0	0.4669167567409159	0.5330832432590841	0.0	5.500730523209291e-18
77	0.09838818274702263	0.1285268089417093	1.3105161687285928e-17	1.937757731291057e-18	0.44746189187671065	0.5525381081232894	9.556176600305322e-18	0.0
78	0.09940299002849526	0.13075427851086985	8.602006361024693e-18	0.0	0.4280070270125061	0.571992972987494	2.4323276409560105e-17	8.499653432385966e-18
79	0.10041779730996789	0.13307202458898168	4.0934048105635454e-18	0.0	0.4085521621483014	0.5914478378516986	0.0	1.6590002543140573e-17
80	0.10143260459144054	0.13547541383836376	0.0	2.2142132641434883e-17	0.3890972972840964	0.6109027027159035	0.0	0.0
81	0.10244741187291322	0.13795997038378294	1.267002824551523e-17	4.189773536199779e-18	0.3696424324198912	0.6303575675801089	8.525752408891042e-18	0.0
82	0.10346221915438582	0.14052138893800298	4.011537233795849e-17	0.0	0.35018756755568686	0.6498124324443131	1.9142747609714426e-17	0.0
83	0.10447702643585845	0.14315554378713286	0.0	2.466455674349605e-17	0.33073270269148236	0.6692672973085176	0.0	0.0
84	0.10549183371733112	0.14585849420608624	0.0	1.6976218376563327e-17	0.31127783782727697	0.688722162172723	4.081885544082568e-17	0.0
85	0.10650664099880376	0.14862648685310767	4.412498205702838e-18	0.0	0.2918229729630724	0.7081770270369276	0.0	4.201138745985927e-18
86	0.1075214482802764	0.15145595565602576	0.0	0.0	0.2723681080988675	0.7276318919011325	0.0	8.574288161910778e-18
87	0.10853625556174903	0.15434351965734106	0.0	8.693449655859349e-18	0.25291324323466297	0.7470867567653371	2.4795255036923412e-17	0.0
88	0.10955106284322169	0.15728597923497503	1.7249968097467118e-17	7.512129113392532e-18	0.2334583783704574	0.7665416216295425	2.282742214926898e-17	0.0
89	0.11056587012469433	0.1602803110639197	0.0	0.0	0.21400351350625324	0.7859964864937469	0.0	0.0
90	0.11158067740616698	0.16332366213363486	4.654885728548124e-18	1.4322481053136086e-17	0.19454864864204802	0.805451351357952	0.0	2.380215047628833e-17
91	0.11259548468763964	0.16641334308849606	0.0	1.2818823053950645e-17	0.1750937837778429	0.8249062162221571	4.416899950527009e-17	0.0
92	0.11361029196941426	0.16954682111590458	0.0	0.0	0.15563891890784895	0.8443610810921511	2.688821387764051e-17	2.3729814288063413e-17
93	0.11462509924497186	0.1727217125422843	2.5595883824397137e-17	1.447622488930139e-17	0.13618405415704163	0.8638159458429584	1.5900987428012815e-18	9.03454065420867e-19
94	0.11563990653205757	0.1759357754302703	2.6062308118432488e-17	1.596598105624696e-17	0.11672918918522868	0.8832708108147713	6.80895913251648e-18	1.3253222436743394e-17
95	0.11665471381353018	0.17918690189299563	0.0	0.0	0.09727432432102401	0.9027256756789759	0.0	0.0
96	0.11766952109500281	0.18247311087095144	0.0	0.0	0.07781945945681959	0.9221805405431804	3.4983254598405325e-17	9.71872828908999e-19
97	0.11868432837486244	0.18579254080026453	2.7541003573979504e-17	2.4278372949121103e-23	0.058364594623538234	0.9416354053764618	2.4505133050209183e-18	1.0915437055453407e-17
98	0.11969913565024608	0.18914344261576224	8.10462938674601e-19	4.582221222418924e-19	0.03890972987606565	0.9610902701239344	1.6075291643552896e-25	3.0824721426511726e-19
99	0.12071394293942075	0.19252417307075426	0.0	0.0	0.019454864864205043	0.980545135135795	2.2200470975911897e-17	0.0
100	0.1217287502208934	0.1959331880670093	0.0	0.0	0.0	1.0	0.0	0.0
